william ,2,17,36,49,87,81,65,48,70,42,53,52,56,27,20,27
white ,16,37,55,67,129,40,39,30,49,36,31,78,69,17,20,23
february ,29,44,41,63,64,50,34,42,39,45,50,50,49,48,33,29
text ,1,0,59,78,93,81,64,67,65,64,49,56,39,23,10,9
orbiting ,3,25,50,101,107,65,47,46,56,46,36,35,30,23,28,16
28 ,7,28,31,49,50,55,55,39,48,40,48,52,81,47,38,31
board ,4,27,48,55,36,43,71,50,72,79,58,59,37,15,21,25
speed ,18,42,64,83,93,44,37,38,35,36,33,51,30,26,24,39
day ,8,26,53,59,65,40,46,47,74,47,38,43,57,30,33,30
75 ,0,8,6,11,20,8,12,7,14,12,11,15,15,71,511,17
kennedy ,11,42,70,118,115,19,10,15,38,10,17,92,76,32,46,16
held ,19,31,48,50,48,44,44,24,46,73,71,80,69,34,26,24
them ,3,23,59,63,103,53,39,35,44,45,32,49,37,12,28,38
while ,3,24,32,54,62,45,31,52,78,49,61,54,50,44,34,24
where ,1,16,53,64,73,32,41,31,58,47,35,51,31,28,40,67
field ,6,32,54,72,67,58,43,57,24,49,43,49,37,36,42,41
small ,3,12,35,42,59,49,33,28,45,54,53,72,34,39,38,37
propulsion ,6,26,36,84,69,45,40,34,40,44,31,60,40,41,50,35
instruments ,0,17,25,31,58,45,27,42,68,72,79,60,48,32,25,40
institute ,4,32,63,69,70,49,39,18,40,32,40,75,56,28,25,51
engineers ,2,22,50,92,55,35,36,28,42,52,28,54,49,30,32,36
tv ,3,20,13,33,27,28,38,52,138,58,49,74,51,50,49,21
measure ,4,28,53,72,63,47,61,40,48,41,30,59,33,28,43,37
23 ,7,21,26,50,48,36,23,28,54,46,57,63,73,62,48,39
venus ,13,64,53,22,47,55,83,27,38,33,11,59,36,34,31,28
third ,8,30,35,54,75,47,36,36,32,39,35,59,46,29,53,52
26 ,9,28,33,39,37,44,40,31,32,49,48,65,44,55,56,43
operational ,13,18,43,64,66,43,37,34,35,43,36,41,48,61,36,32
facilities ,10,20,43,84,56,60,44,52,35,39,37,46,32,33,45,34
last ,2,25,59,107,77,36,41,29,41,49,35,49,28,14,22,57
long ,5,23,48,55,92,30,43,32,35,49,58,51,28,18,35,48
command ,8,28,53,68,69,53,35,42,32,47,39,70,48,29,33,29
faa ,2,5,45,104,69,78,58,41,55,78,76,23,13,16,2,26
transport ,4,14,53,102,75,45,29,17,49,50,55,76,42,24,20,30
testing ,11,17,45,64,60,35,38,41,36,42,43,30,38,36,42,42
management ,7,24,31,56,42,33,45,51,46,48,49,57,43,37,31,37
27 ,6,28,32,32,47,48,91,40,42,31,52,58,58,35,33,35
group ,9,22,29,36,51,25,26,32,43,40,49,77,51,27,53,39
inc ,0,15,39,61,67,67,46,40,24,41,48,68,56,44,28,28
agency ,4,16,44,59,70,30,36,35,29,42,33,45,50,29,46,61
â€œthe ,8,0,96,0,139,55,71,47,65,45,32,39,52,10,11,23
then ,4,29,58,73,110,44,39,24,48,38,29,37,24,31,37,27
six ,8,23,60,72,88,57,43,50,47,51,34,33,39,39,24,13
much ,4,29,70,68,76,40,43,36,34,45,44,46,39,24,39,34
johnson ,3,11,41,93,95,69,54,60,25,11,18,8,91,41,31,36
g ,10,28,113,52,73,42,31,45,52,60,42,44,54,30,7,10
those ,4,22,54,57,66,33,34,47,43,48,40,35,28,13,23,45
states ,18,55,55,68,91,44,29,39,47,40,30,48,25,26,21,29
engines ,4,30,36,63,79,47,44,42,32,29,36,33,25,18,36,43
services ,5,11,41,33,72,47,47,42,26,43,42,36,40,38,29,35
reached ,6,26,40,76,66,70,25,42,55,41,58,65,29,17,13,18
observatory ,5,25,53,60,59,52,40,52,54,36,35,60,37,23,29,27
facility ,4,25,24,60,70,35,23,34,39,42,35,38,24,31,52,55
rpt ,0,0,45,75,37,82,65,100,84,55,49,40,28,17,11,1
resources ,2,8,25,26,23,25,29,28,47,51,48,91,87,68,42,27
less ,2,22,51,66,64,42,46,39,43,45,28,38,37,36,30,44
supersonic ,7,15,60,99,80,55,36,26,45,39,50,62,37,25,15,23
north ,9,30,40,62,67,45,63,44,52,39,32,84,25,16,23,24
ksc ,0,0,0,25,35,62,44,43,63,36,49,63,25,28,52,26
orbiter ,0,1,6,4,10,38,87,17,20,7,10,41,38,34,80,74
results ,4,24,47,69,52,36,40,34,38,30,45,55,42,31,17,44
congress ,6,17,61,58,55,42,49,41,35,50,56,72,39,20,14,30
associate ,8,16,37,57,56,27,45,34,43,38,38,40,40,62,35,25
provided ,9,24,27,61,73,33,48,43,50,34,41,44,36,35,36,34
areas ,1,12,39,53,57,26,49,36,40,40,48,53,36,27,34,51
1974 ,0,0,1,0,3,2,2,3,9,14,19,26,171,229,113,44
secretary ,3,16,33,66,44,37,40,36,81,83,49,47,57,23,13,23
craft ,2,27,37,61,63,36,49,47,39,38,30,37,41,32,28,26
mariner ,1,50,21,29,123,32,58,9,78,17,69,74,25,28,32,20
100 ,7,26,29,57,54,41,29,29,33,49,56,49,47,26,35,33
1975 ,0,1,2,7,9,4,6,4,4,8,12,53,65,149,184,88
wallops ,9,35,78,122,82,80,33,37,26,34,28,26,18,8,8,14
construction ,2,17,41,80,76,33,53,36,33,37,34,45,29,34,34,29
called ,2,20,36,72,69,34,26,19,39,30,31,32,25,25,56,65
record ,27,34,63,58,49,50,38,29,35,30,31,39,37,18,24,39
marshall ,8,24,36,67,82,12,10,15,3,10,7,75,67,49,58,29
plans ,7,19,51,56,53,49,44,24,33,34,35,64,42,28,22,27
operation ,2,26,30,58,52,48,43,52,45,58,21,30,24,33,29,25
performance ,1,13,31,68,49,38,55,65,50,28,40,36,36,32,27,26
y ,4,20,244,22,137,19,14,31,21,50,13,8,43,11,4,7
vehicles ,10,21,57,83,64,43,34,36,40,38,27,30,22,25,24,22
indicated ,6,33,34,55,68,46,45,52,42,31,39,38,51,38,18,16
west ,7,15,50,45,57,43,36,31,42,46,43,38,45,44,36,31
what ,3,22,56,65,78,34,53,28,49,29,44,58,33,12,11,33
same ,1,29,37,48,80,23,39,37,39,44,43,28,33,21,32,43
european ,1,10,26,32,41,38,22,20,14,38,39,69,65,49,43,45
electric ,5,12,29,58,42,51,45,48,33,60,24,35,39,37,24,26
do ,7,33,80,76,65,44,49,30,55,34,35,45,24,8,9,21
chairman ,6,27,68,54,44,36,39,36,37,54,44,54,47,23,17,21
dept ,0,3,33,47,33,27,25,25,32,33,40,121,58,54,33,27
special ,5,22,38,41,47,37,34,51,47,58,50,38,33,24,19,27
told ,5,21,33,48,86,76,58,32,39,34,39,35,45,4,31,27
state ,3,23,35,39,53,29,30,22,37,55,43,60,56,17,25,50
hr ,1,7,16,26,17,32,23,59,30,51,68,48,54,52,80,50
proj ,0,1,11,32,58,78,75,55,79,41,66,72,43,12,3,0
assistant ,3,16,48,52,54,57,40,35,41,55,39,32,49,27,16,30
down ,9,24,54,65,48,28,30,35,53,44,38,40,41,26,21,37
chief ,8,24,49,49,63,44,42,40,27,40,40,44,47,27,15,24
end ,3,14,28,35,55,32,35,35,37,45,34,51,52,34,28,37
aeronautical ,14,103,32,47,40,37,42,25,28,50,40,46,30,30,14,17
several ,5,18,40,38,72,54,47,19,40,42,31,42,21,24,35,28
rd ,0,7,10,33,9,24,37,56,64,80,80,42,60,27,26,17
jpl ,0,15,16,29,45,71,58,35,41,45,45,17,12,7,21,55
until ,5,21,34,31,41,32,53,47,42,35,35,43,33,31,29,47
administration ,2,12,31,33,29,33,30,34,25,37,25,68,57,47,40,57
29 ,11,21,31,36,41,29,35,31,39,39,59,39,46,39,31,39
site ,7,16,45,66,44,32,38,18,25,32,35,69,23,26,27,76
did ,5,17,37,55,63,47,53,36,53,50,44,20,25,16,20,48
effort ,5,41,86,69,66,32,31,38,37,27,15,41,28,19,25,20
very ,4,26,52,82,64,46,35,17,42,40,44,48,28,22,26,14
activities ,4,18,36,48,48,30,32,22,39,33,48,64,39,35,30,29
union ,5,29,55,61,108,42,27,20,17,16,18,29,25,28,56,42
carrying ,14,9,18,29,42,32,19,35,54,64,51,71,63,18,19,27
built ,3,23,46,63,64,36,25,25,18,34,20,28,27,29,44,40
boeing ,4,2,25,30,56,48,45,42,31,60,40,40,38,22,27,28
goddard ,7,35,57,80,68,18,18,11,10,25,10,59,57,25,52,28
still ,4,41,39,67,60,22,43,32,51,32,35,44,30,21,13,31
must ,5,40,77,82,83,43,50,34,40,41,25,30,17,4,11,7
proposed ,3,18,46,59,61,47,34,24,40,44,29,39,15,40,25,35
men ,4,19,54,49,83,37,47,33,59,61,28,38,31,14,9,10
toward ,2,18,32,37,64,34,35,33,35,34,36,42,59,43,26,22
next ,2,20,53,51,84,28,34,27,25,22,32,34,20,25,20,29
50 ,1,18,17,34,47,38,30,37,37,33,46,47,46,29,27,47
atmospheric ,8,15,24,43,26,26,16,19,39,34,21,54,52,56,54,37
set ,3,22,33,37,47,42,29,25,51,25,34,28,41,15,25,53
charles ,4,17,41,22,79,43,32,29,54,58,32,66,43,18,3,11
31 ,6,18,21,35,30,34,32,33,45,63,42,51,34,37,18,36
officials ,2,12,20,56,52,43,41,33,36,31,35,48,33,15,32,31
presented ,8,16,49,61,43,37,35,33,51,39,53,55,38,19,18,11
de ,5,17,53,39,65,36,42,48,48,69,19,30,32,23,21,13
ocean ,3,15,24,43,51,32,25,29,42,36,22,26,32,39,54,44
team ,6,9,19,27,35,23,15,29,29,53,67,49,46,28,26,35
continue ,3,14,43,37,37,41,38,26,42,36,29,52,43,34,25,14
without ,1,27,42,48,59,37,32,34,33,31,27,22,39,26,26,23
number ,1,12,31,45,61,25,35,30,39,32,43,28,30,33,21,41
flown ,14,23,24,48,48,41,19,36,39,39,50,36,34,23,17,30
countries ,0,20,29,28,37,31,39,27,28,39,22,51,42,37,42,49
performed ,1,9,14,32,32,61,75,81,40,17,13,68,80,6,11,10
module ,0,7,23,33,32,39,37,48,32,41,35,87,37,26,38,17
am ,1,16,36,44,40,30,24,25,43,38,51,46,60,33,35,30
wk ,0,0,50,76,55,116,51,5,2,4,20,25,10,23,25,41
point ,7,25,46,32,77,30,44,37,46,30,30,28,25,13,22,23
planet ,0,19,45,26,58,19,20,14,30,26,42,56,33,58,34,28
soyuz ,0,0,0,0,0,0,15,19,59,35,53,34,64,86,90,44
sources ,2,14,15,40,33,35,39,36,30,43,38,27,43,31,22,28
selected ,7,26,29,36,54,49,38,31,25,22,25,44,23,22,18,36
nations ,6,30,35,61,36,41,36,27,41,37,23,58,28,22,10,26
bill ,1,22,40,41,25,20,38,25,33,45,69,58,47,42,16,7
land ,4,15,50,43,50,39,37,26,35,40,31,35,33,20,24,31
another ,2,21,41,50,48,30,21,18,24,21,30,41,22,30,28,52
funds ,1,8,31,55,46,29,29,47,48,43,50,42,26,29,19,18
operating ,0,6,26,36,57,45,49,31,31,38,38,30,24,21,33,34
moscow ,9,23,33,25,39,24,31,22,36,30,54,74,48,19,32,28
probe ,11,69,46,52,82,31,31,21,18,13,31,40,27,9,12,14
light ,2,22,42,38,52,40,18,39,31,32,36,42,30,30,34,27
way ,5,22,49,31,58,24,33,32,41,42,26,46,25,25,28,26
tions ,4,14,35,44,41,35,26,30,35,52,34,35,30,31,29,13
determine ,2,18,35,33,46,32,39,32,35,38,55,47,35,20,25,23
increased ,1,6,22,30,33,25,40,25,36,41,38,63,44,38,32,33
fuel ,1,10,28,32,71,35,19,23,21,23,8,19,32,50,50,38
1964 ,2,16,103,144,87,35,26,27,30,17,10,6,18,4,7,8
low ,5,15,28,40,29,12,32,19,39,60,46,47,26,27,37,38
cooperation ,3,21,42,42,37,28,23,23,35,25,32,92,36,31,21,24
available ,3,47,26,39,57,28,25,21,38,24,34,44,27,22,21,37
temperature ,0,22,20,40,47,55,29,26,48,29,38,31,34,28,29,28
launches ,3,7,11,31,27,30,30,40,18,23,41,38,51,32,43,23
satisfactorily ,1,1,2,5,10,30,58,61,84,70,69,77,66,3,1,0
began ,8,19,21,45,51,56,22,18,24,29,37,49,44,32,35,31
become ,1,14,42,38,39,38,26,30,40,36,33,24,34,27,18,31
back ,1,24,37,49,74,35,24,18,44,40,26,24,32,24,24,29
taken ,0,15,24,23,58,40,48,25,44,39,46,46,28,19,15,32
thomas ,5,16,20,28,24,23,9,33,81,107,42,52,25,11,17,23
unmanned ,3,9,24,43,80,45,55,30,31,35,35,40,40,15,19,17
continued ,6,12,24,40,58,36,35,36,36,26,33,36,49,40,35,7
comsatcorp ,0,0,9,50,102,70,51,44,37,39,20,22,21,11,14,0
great ,2,26,61,48,73,43,35,22,42,28,22,42,22,21,4,17
analysis ,4,14,31,41,29,37,23,31,20,28,48,47,35,31,29,34
far ,3,21,32,50,61,22,35,31,37,33,30,43,19,16,19,36
academy ,12,17,52,47,42,25,19,11,23,26,44,65,37,39,22,14
telescope ,5,15,9,38,26,15,21,27,30,20,28,36,39,52,50,24
found ,0,14,34,31,38,23,15,18,34,45,46,30,36,41,39,39
conditions ,2,11,33,47,52,36,26,22,31,36,28,39,28,26,20,34
payloads ,3,10,16,48,44,31,35,28,27,24,34,31,28,47,32,26
position ,0,12,42,50,50,30,41,24,33,25,18,27,27,23,27,34
1976 ,0,0,0,0,0,1,0,1,3,5,8,17,16,24,89,244
additional ,4,9,23,39,57,32,37,29,29,37,30,30,36,26,33,26
obtain ,2,14,16,42,45,39,58,38,58,44,55,33,18,10,7,19
reentry ,5,32,41,62,73,51,50,50,24,31,21,10,12,17,13,3
environment ,1,8,35,39,59,21,31,21,32,33,36,53,29,20,25,20
commercial ,5,9,23,33,49,37,44,31,21,28,31,31,23,25,38,40
cape ,24,59,67,104,68,10,10,9,25,13,2,38,27,0,2,9
missiles ,3,18,53,65,65,38,43,25,16,28,28,33,29,17,9,18
organization ,2,15,23,30,32,27,23,24,39,22,16,47,45,46,34,35
materials ,1,10,27,31,33,20,16,10,28,35,25,47,18,31,32,54
around ,2,18,29,47,62,35,25,29,38,25,19,30,33,21,16,20
wind ,0,12,22,25,30,38,35,25,36,26,26,23,37,34,30,35
ssr ,0,0,0,3,6,4,47,64,71,77,78,59,74,21,9,3
pressure ,4,5,20,45,59,44,39,28,40,24,48,30,31,16,22,22
mph ,7,52,42,63,101,71,40,45,19,18,22,15,19,0,0,0
∞the ,0,0,6,0,5,1,1,0,0,0,0,1,173,71,67,75
working ,1,14,30,28,30,13,16,17,14,23,40,60,40,16,33,45
outer ,8,33,40,32,39,57,33,15,32,26,31,49,23,22,21,22
showed ,3,18,11,56,43,23,29,34,60,30,30,54,15,33,20,35
nixon ,0,0,0,0,0,1,1,11,119,94,78,96,74,28,3,5
signals ,4,34,28,30,70,48,31,33,18,25,37,24,11,18,18,30
take ,4,15,36,51,65,26,40,26,43,26,21,23,19,17,23,23
week ,0,13,31,53,47,69,41,19,18,16,23,42,45,20,18,27
76 ,0,4,5,9,5,6,7,3,6,9,9,0,7,6,13,405
final ,5,10,22,29,35,29,27,35,43,35,28,43,49,19,36,18
74 ,0,5,0,9,8,0,7,7,6,13,14,14,16,375,11,8
tech ,0,15,27,32,30,63,78,30,26,32,32,37,23,26,15,21
like ,2,12,39,31,51,20,28,20,56,26,31,28,31,16,18,32
similar ,2,6,36,39,33,36,30,23,33,40,27,27,31,23,25,43
reentered ,4,20,1,8,6,6,57,71,75,62,62,52,51,13,6,2
x15 ,20,50,69,107,96,61,39,34,13,6,1,2,1,1,0,1
earthâ€™s ,2,0,28,0,33,57,34,33,32,43,16,37,19,38,11,34
training ,3,21,43,45,41,20,38,27,26,18,26,33,40,21,14,39
sbd ,0,0,0,46,7,9,28,77,52,53,74,55,66,7,26,3
even ,0,13,44,42,47,43,44,25,44,22,30,29,27,20,19,27
computer ,0,8,12,27,50,22,15,25,28,35,40,46,25,21,38,37
annual ,2,6,30,38,47,26,35,27,29,43,45,44,29,22,18,24
cr ,0,0,42,43,25,31,20,25,59,53,56,29,79,18,16,1
capability ,2,8,26,60,69,45,38,28,44,27,27,19,15,26,20,12
objectives ,5,10,29,39,31,31,37,49,53,31,39,51,34,8,18,11
experimental ,8,16,35,52,42,43,28,23,25,28,26,39,27,30,17,11
pioneer ,0,15,12,3,17,21,14,23,28,18,10,58,92,58,31,21
k ,3,18,94,18,14,21,14,10,10,69,36,59,55,29,24,13
return ,0,9,18,25,44,30,18,30,64,44,46,40,31,23,14,21
begin ,2,12,25,25,43,39,31,18,30,19,22,31,33,20,25,45
ex ,1,13,41,45,50,13,23,39,40,32,10,20,32,16,8,11
heat ,2,20,18,34,47,23,44,21,18,28,22,23,25,29,31,44
although ,2,9,16,35,50,25,27,31,20,13,24,21,6,32,39,61
date ,8,20,28,50,38,27,29,27,40,33,30,33,33,13,20,22
contracts ,3,20,50,64,52,34,21,14,18,28,20,27,20,18,22,33
titan ,14,22,66,101,78,36,23,15,19,21,14,15,10,9,4,10
george ,0,20,33,74,39,38,38,17,38,52,31,41,22,10,13,11
sen ,0,9,32,63,28,19,28,25,27,38,44,35,70,21,17,6
changes ,5,7,33,27,32,26,30,28,14,36,25,41,31,33,29,36
required ,3,16,28,38,50,25,28,26,22,31,24,42,27,24,22,33
estimated ,1,17,27,36,46,32,22,27,35,30,28,32,22,10,22,35
radar ,5,12,36,48,44,39,41,45,14,30,18,24,27,21,15,23
medical ,2,11,15,28,44,32,12,19,26,32,47,60,59,21,18,23
review ,4,9,21,29,29,26,50,31,36,51,28,33,18,27,25,23
carry ,2,9,14,24,48,26,26,34,21,30,18,30,37,25,28,38
plan ,2,16,32,31,33,34,22,32,34,33,38,32,38,22,20,13
planning ,2,8,31,45,38,25,25,28,28,36,21,51,29,36,24,13
lockheed ,0,14,25,31,39,43,23,27,30,42,62,34,19,22,15,17
upper ,5,32,34,55,37,30,31,27,20,26,28,22,19,27,21,26
instrumentation ,5,19,31,51,38,46,39,46,17,8,11,52,54,5,16,8
further ,2,11,32,36,61,25,34,31,28,21,25,41,30,20,19,21
above ,4,25,37,45,37,26,13,26,20,22,35,34,29,25,15,27
measurements ,0,16,20,37,41,46,28,26,30,29,32,24,36,19,21,30
mach ,3,15,35,44,32,41,37,29,41,40,54,57,9,18,11,3
atlantic ,29,17,32,46,55,30,41,25,23,28,24,13,16,24,13,31
obtained ,3,13,29,43,38,45,40,52,38,30,35,38,20,10,11,15
explorer ,9,15,33,54,48,16,24,51,23,18,29,32,30,30,26,10
society ,5,19,56,35,50,45,30,19,32,24,36,36,18,12,11,13
mr ,2,16,95,199,99,27,14,6,4,4,2,2,2,0,0,0
good ,4,13,34,56,42,22,29,40,42,28,38,37,41,9,16,10
∞nasa ,5,1,32,0,24,5,11,6,8,7,15,36,75,27,46,28
rate ,3,18,27,42,33,18,32,37,33,31,25,29,31,30,22,19
projects ,6,22,44,51,43,23,31,38,19,15,27,41,24,15,14,25
present ,3,16,43,49,63,32,36,14,20,23,14,27,24,10,17,31
afsc ,1,7,34,70,39,58,37,16,11,57,24,17,20,19,19,11
primary ,1,9,10,42,38,26,36,40,45,38,18,46,32,24,22,16
sec ,0,21,38,54,68,52,26,36,6,20,28,32,22,16,18,18
released ,10,26,22,22,26,26,26,26,45,41,48,54,43,7,12,20
material ,0,3,17,22,37,14,30,19,57,35,37,40,25,18,25,45
able ,7,35,33,44,68,15,28,24,28,17,20,31,29,14,15,26
safety ,2,9,7,31,28,17,41,45,17,46,40,47,19,19,27,28
previous ,4,22,28,32,31,21,21,18,21,27,31,40,21,22,27,34
meteorological ,5,9,38,40,41,57,39,22,17,26,10,16,26,32,24,15
magnetic ,3,23,20,43,38,33,20,21,14,18,26,30,37,35,37,31
effects ,4,17,25,44,48,24,37,21,22,32,28,26,35,24,23,23
srl ,0,0,0,70,32,64,61,86,57,27,26,17,18,0,0,0
pictures ,5,17,15,33,76,45,39,31,42,11,21,28,10,12,11,30
activity ,4,13,22,21,43,33,39,28,25,18,25,50,32,17,17,30
human ,2,9,28,39,39,26,28,30,52,33,29,46,31,11,13,21
current ,5,23,36,39,30,26,30,18,25,16,20,37,21,10,29,36
launching ,9,48,77,54,88,36,33,19,12,13,13,11,5,5,6,11
already ,1,15,23,36,49,25,36,29,25,28,26,36,20,24,19,22
pm ,0,7,7,13,32,19,18,8,42,22,72,56,57,31,42,25
failure ,1,21,24,34,47,39,31,35,26,28,32,16,20,12,18,17
usn ,0,54,22,49,67,46,34,33,39,36,46,11,6,3,1,1
1978 ,0,0,0,0,0,1,0,2,0,1,4,7,13,14,21,27
production ,0,21,16,32,29,13,18,37,30,26,19,25,40,37,17,33
policy ,4,24,43,44,25,31,23,11,25,35,32,30,28,11,17,22
photos ,1,7,2,1,18,59,75,37,53,30,46,56,28,21,6,4
knowledge ,2,15,46,61,54,34,23,17,41,26,23,29,20,14,10,9
1977 ,0,0,0,0,0,0,0,1,2,2,3,10,12,21,37,68
1963 ,1,42,134,80,42,25,13,11,17,14,16,11,13,5,2,13
dc ,2,4,12,5,41,34,37,29,38,60,41,41,32,16,14,18
samples ,0,5,6,3,11,10,4,9,83,63,69,83,25,7,8,31
manager ,1,3,29,29,37,25,41,16,26,26,25,28,33,18,15,44
daily ,0,3,67,31,70,39,20,24,22,25,14,28,19,9,18,15
costs ,1,7,29,24,33,25,30,14,25,29,24,40,20,37,24,25
miles ,55,80,37,37,51,38,26,14,13,10,15,25,7,6,3,3
noise ,1,1,7,11,20,22,39,33,30,27,39,62,52,18,19,21
impact ,1,17,27,46,46,35,29,22,22,32,33,31,12,17,9,17
former ,2,5,23,29,28,28,36,26,45,38,36,30,32,20,12,24
hrs ,0,9,16,20,59,47,22,1,72,38,40,46,31,25,12,1
basic ,6,20,38,40,48,27,23,32,30,39,21,28,16,8,17,16
entered ,0,5,6,8,12,29,23,45,58,45,46,68,32,26,29,3
get ,2,6,29,11,25,39,25,9,68,34,62,70,7,4,12,17
france ,1,21,30,28,40,37,40,17,22,26,33,23,32,21,16,24
caused ,1,14,16,30,33,47,31,29,28,34,32,29,23,12,26,25
became ,5,7,19,20,30,31,43,27,26,26,36,38,29,26,24,35
arc ,1,3,3,5,21,20,27,40,23,46,70,23,27,15,14,20
scientist ,2,11,30,37,23,22,21,26,33,37,41,33,31,24,17,19
particles ,1,32,32,38,44,22,25,20,14,31,28,45,18,21,8,21
pacific ,12,26,33,29,44,37,45,27,23,28,22,25,20,10,10,14
mercury ,28,66,81,29,33,11,16,15,18,8,9,15,22,37,20,9
planetary ,0,11,23,26,30,31,36,35,35,16,25,42,16,20,24,22
described ,1,6,38,39,31,22,24,16,28,38,68,53,13,6,8,16
failed ,0,21,26,29,37,34,32,37,33,31,23,18,24,22,14,19
rep ,0,5,36,61,39,31,74,14,17,19,36,28,42,5,7,8
intelsat ,0,0,0,0,3,17,27,41,23,25,24,12,16,21,63,38
comsat ,0,0,6,30,34,31,36,21,28,28,28,8,9,18,44,46
effective ,2,7,25,29,22,17,40,23,27,39,25,33,24,36,25,24
xray ,2,8,6,14,15,26,27,20,38,28,45,25,22,35,31,24
past ,2,15,35,35,43,23,26,36,23,25,26,30,20,11,12,29
history ,4,10,30,16,36,21,29,19,38,33,31,38,13,16,15,16
against ,1,11,32,34,40,23,48,26,21,34,31,40,24,10,12,20
recovery ,13,16,30,20,33,48,30,26,37,28,24,20,32,6,22,11
hours ,11,22,35,33,56,40,25,22,29,25,34,32,27,17,5,12
40 ,6,13,17,16,39,22,9,21,39,35,33,31,30,25,25,22
jupiter ,1,11,8,9,17,9,7,12,15,6,17,63,74,53,22,24
atomic ,1,15,32,38,50,19,23,29,24,30,20,52,40,25,7,11
named ,7,22,25,36,40,32,29,33,25,33,17,23,26,16,13,18
phase ,2,11,28,22,55,18,28,15,23,13,30,23,30,32,24,15
own ,2,14,46,35,50,29,22,13,24,23,30,27,20,13,20,18
transportation ,2,6,11,13,19,15,15,15,37,65,28,55,22,30,20,20
signed ,9,5,20,21,29,25,18,26,18,23,21,58,33,43,23,17
complex ,0,10,27,27,42,40,24,35,28,21,23,21,27,16,19,31
sent ,2,20,38,46,56,18,14,13,23,23,27,31,20,16,21,21
include ,2,13,18,24,40,21,25,9,32,13,34,29,20,13,15,36
council ,7,10,24,23,34,24,13,24,23,30,27,54,33,22,18,19
1962 ,13,116,78,52,28,14,16,14,11,12,14,12,12,6,7,7
late ,0,16,24,36,28,41,25,25,27,24,18,33,28,14,12,25
gen ,7,15,37,64,56,25,25,20,20,18,8,21,25,27,12,18
people ,0,19,31,39,47,26,33,26,46,31,14,25,17,8,5,18
fired ,27,29,44,50,71,31,20,23,19,9,9,5,10,11,15,21
physics ,2,13,20,23,40,28,26,15,19,20,14,50,46,14,13,27
main ,0,8,11,17,36,20,17,16,10,21,38,24,15,21,29,34
important ,2,18,32,47,52,33,29,17,28,27,19,33,19,14,19,7
according ,7,12,32,63,50,20,37,29,24,11,11,12,7,8,17,37
vice ,7,14,39,27,45,33,18,23,31,42,32,25,31,11,12,9
initial ,0,15,26,43,48,36,38,41,30,18,8,12,8,25,13,19
lm ,0,0,1,0,0,1,20,25,178,62,73,49,0,0,0,0
level ,0,6,18,24,27,29,20,32,30,39,40,40,26,21,11,19
least ,0,18,26,30,45,36,30,19,27,31,26,28,18,11,15,11
earlier ,4,15,21,26,37,19,15,23,17,12,24,31,23,19,20,30
aboard ,3,13,16,25,50,26,15,7,18,21,21,22,48,29,42,18
whether ,2,13,40,39,49,30,29,22,32,19,16,22,12,12,18,23
transmitted ,8,17,24,23,32,44,34,16,34,23,23,20,19,24,26,21
preliminary ,3,17,27,55,28,25,15,20,28,28,32,37,30,15,17,9
however ,0,10,26,54,38,22,37,23,20,16,14,16,12,18,22,31
french ,3,17,23,19,43,32,34,23,17,37,46,19,31,17,13,14
almost ,4,16,29,25,46,28,16,21,26,34,31,28,29,19,12,16
oxygen ,2,10,24,30,39,25,34,18,23,47,33,22,11,16,19,20
navy ,17,17,22,28,27,3,16,6,3,8,6,47,53,18,16,44
hq ,0,4,26,38,26,44,33,16,25,29,14,19,21,22,10,38
british ,4,20,44,27,57,24,23,13,18,26,22,29,16,16,6,32
network ,1,11,28,40,28,35,36,29,17,29,13,22,23,28,25,11
webb ,15,24,57,52,69,52,68,52,5,2,1,3,0,2,0,2
un ,4,33,46,29,21,40,32,40,27,33,30,17,12,7,6,4
established ,9,19,33,37,29,30,19,15,23,24,29,35,25,30,13,18
cosmonauts ,0,14,18,18,30,14,9,5,33,37,48,24,33,21,37,25
place ,5,8,34,30,40,27,31,29,28,28,37,28,13,12,12,13
astronomy ,0,12,10,23,19,30,30,21,21,21,22,48,44,13,18,19
success ,3,16,27,55,67,27,31,20,28,14,20,16,31,9,13,10
search ,2,8,25,26,34,12,34,29,38,41,17,18,28,26,17,30
months ,9,18,32,36,53,28,26,19,33,26,33,19,28,22,6,8
decision ,3,15,18,28,38,26,34,14,34,36,23,25,24,17,18,20
full ,4,9,30,34,46,34,39,19,20,23,12,21,25,18,14,15
base ,17,16,25,31,19,22,8,8,20,34,15,64,35,20,26,13
army ,6,35,43,77,53,13,11,8,14,13,6,22,21,9,9,15
passed ,0,23,20,36,28,27,17,31,25,21,37,33,29,25,17,15
western ,0,11,15,32,52,27,23,12,23,16,16,21,38,28,27,16
nearly ,1,10,23,28,30,17,11,23,32,28,28,26,22,17,31,36
houston ,3,11,23,96,65,18,5,6,31,28,22,17,11,7,14,16
largest ,6,10,18,28,27,19,19,31,31,33,20,26,20,12,18,25
i1 ,27,16,48,60,5,31,31,22,25,27,17,33,13,12,9,6
environmental ,2,4,14,17,12,16,6,18,6,42,35,53,41,20,32,32
go ,1,14,34,21,38,16,20,20,37,29,23,27,17,10,11,27
need ,1,20,41,25,39,26,24,16,22,25,18,27,27,16,15,15
based ,4,21,31,53,46,29,33,13,20,16,13,17,8,14,22,24
techniques ,0,13,15,33,39,22,29,13,15,22,21,34,27,18,28,22
